id_devolucion,id_venta,motivo,fecha_devolucion
10739,314047,Cliente no satisfecho,2023-05-13
10740,152784,,02-12-2024
10741,321994,Cliente no satisfecho,11-26-2023
10742,110431,Cambio de talla,2024/03/02 09:14:18
10743,40491,N/A,2024/03/24 00:26:42
10744,20632,Cambio de talla,03/07/2023
10745,172942,Cambio de talla,2023/02/15 06:14:28
10746,298156,Cambio de talla,N/A
10747,266999,Error despacho,2024/08/20 23:33:09
10748,270936,Error despacho,N/A
10749,72636,Defecto,2024/03/31 12:10:57
10750,72565,Defecto,2024-08-11
10751,209367,Defecto,25/08/2023
10752,21813,Cliente no satisfecho,04-14-2023
10753,140702,Defecto,2023/07/04 07:39:08
10754,293962,Defecto,12-15-2023
10755,190471,Cliente no satisfecho,2024-09-26
10756,127529,N/A,N/A
10757,249740,Cambio de talla,N/A
10758,125495,Defecto,N/A
10759,225595,N/A,N/A
10760,161790,Cliente no satisfecho,N/A
10761,25783,N/A,2023-01-10
10762,289238,Defecto,2023-02-03
10763,215051,Cliente no satisfecho,2023-02-26
10764,168312,Cambio de talla,2023-09-20
10765,299148,Cliente no satisfecho,03/12/2023
10766,102103,Cambio de talla,N/A
10767,207485,Cambio de talla,N/A
10768,226263,N/A,N/A
10769,322424,Defecto,19/01/2023
10770,177658,N/A,2024/06/13 18:20:48
10771,288423,Cliente no satisfecho,12-27-2023
10772,270767,Cliente no satisfecho,N/A
10773,133871,N/A,2023/12/26 23:44:47
10774,161977,N/A,05/05/2024
10775,220461,Defecto,2024/05/25 04:19:27
10776,73430,Cambio de talla,22/06/2024
10777,102520,Cliente no satisfecho,N/A
10778,247970,Defecto,2024-08-16
10779,161708,Cliente no satisfecho,08-16-2024
10780,287908,Cambio de talla,29/08/2024
10781,160495,Cliente no satisfecho,N/A
10782,145088,Defecto,03/01/2023
10783,29229,Defecto,03-30-2023
10784,5188,N/A,N/A
10785,302218,Error despacho,21/06/2023
10786,115946,Defecto,05-13-2023
10787,70910,N/A,2023/04/13 17:27:52
10788,234519,Cambio de talla,11-12-2023
10789,186133,Cambio de talla,2023/08/03 07:02:41
10790,206635,Cliente no satisfecho,10-29-2023
10791,243817,Cliente no satisfecho,2024-02-25
10792,330681,Cliente no satisfecho,N/A
10793,294035,Defecto,2023/08/22 17:24:32
10794,105812,Defecto,2024-08-31
10795,122450,N/A,08/06/2023
10796,223144,Cambio de talla,N/A
10797,176619,Cambio de talla,N/A
10798,159207,Defecto,09-21-2023
10799,274909,Cliente no satisfecho,2024-01-08
10800,202322,Cliente no satisfecho,2023/10/08 10:49:51
10801,260200,Defecto,2023/07/04 20:33:47
10802,4640,Defecto,N/A
10803,288521,Cliente no satisfecho,01-22-2023
10804,304559,N/A,N/A
10805,1064,Defecto,04-07-2023
10806,270918,N/A,10/10/2023
10807,124626,Cambio de talla,2023/02/24 04:20:57
10808,144323,Defecto,2023/02/20 02:50:03
10809,42031,N/A,14/06/2024
10810,155029,Defecto,10-07-2023
10811,173947,Defecto,12/10/2023
10812,322695,Cambio de talla,2024/08/25 15:47:18
10813,45919,Cambio de talla,2023-08-21
10814,203580,N/A,29/06/2023
10815,47965,Error despacho,N/A
10816,242284,N/A,2023/12/15 10:10:01
10817,27412,Cambio de talla,2023-06-22
10818,156742,Defecto,07-07-2024
10819,240033,Defecto,05-27-2024
10820,140736,N/A,N/A
10821,177521,Error despacho,08-21-2023
10822,5729,Error despacho,N/A
10823,302203,N/A,2023-02-06
10824,300028,,06-30-2023
10825,44678,Cliente no satisfecho,2024/07/19 15:05:00
10826,262298,Defecto,2024-07-16
10827,98499,N/A,2023-03-11
10828,15131,N/A,N/A
10829,35343,N/A,08-23-2024
10830,130171,Cambio de talla,2023-12-17
10831,139378,Cambio de talla,2023/05/19 22:13:07
10832,98666,N/A,2023/03/12 02:41:50
10833,206018,Cliente no satisfecho,2024/06/26 12:45:48
10834,145722,Defecto,17/12/2023
10835,101498,Error despacho,11/09/2024
10836,219490,Cambio de talla,10-15-2023
10837,218108,N/A,07-24-2023
10838,139089,Cambio de talla,2024/05/21 01:52:44
10839,58735,Defecto,2023-10-12
10840,80137,Cambio de talla,N/A
10841,164678,Error despacho,08-19-2024
10842,22218,Defecto,08/12/2023
10843,330666,N/A,2023-09-13
10844,54681,Error despacho,N/A
10845,21137,Cambio de talla,2023-07-12
10846,109266,N/A,N/A
10847,66855,Error despacho,2024-02-25
10848,304734,Cliente no satisfecho,15/12/2023
10849,251068,Cliente no satisfecho,N/A
10850,208072,Defecto,29/02/2024
10851,326129,N/A,10-29-2023
10852,3113,N/A,09/02/2023
10853,124033,N/A,2023-05-01
10854,47151,Cambio de talla,2023-02-19
10855,101045,Cliente no satisfecho,03/02/2024
10856,303298,Cliente no satisfecho,19/06/2024
10857,219782,Defecto,N/A
10858,35258,Cliente no satisfecho,N/A
10859,193995,Cambio de talla,N/A
10860,58238,Cliente no satisfecho,01-23-2024
10861,318480,Cliente no satisfecho,N/A
10862,284313,N/A,N/A
10863,18987,Defecto,N/A
10864,111333,Defecto,2024-08-18
10865,22388,Cambio de talla,08/10/2023
10866,124897,Error despacho,07/04/2024
10867,156784,Cambio de talla,30/01/2024
10868,206989,N/A,01-23-2023
10869,139464,Cambio de talla,02-16-2023
10870,54550,Cliente no satisfecho,2024-06-11
10871,270943,Defecto,2023/01/26 22:20:24
10872,49731,Cliente no satisfecho,24/10/2023
10873,66028,N/A,2023-12-29
10874,197086,Defecto,2023/01/15 13:07:15
10875,45124,Defecto,2024/05/12 01:58:07
10876,83660,Defecto,2023-06-27
10877,173737,Error despacho,N/A
10878,35997,Error despacho,2023-10-22
10879,275812,Cliente no satisfecho,2024/03/31 08:57:11
10880,28816,Error despacho,12-18-2023
10881,15514,Error despacho,07/03/2024
10882,176204,Cliente no satisfecho,N/A
10883,172153,Cliente no satisfecho,N/A
10884,333305,Error despacho,01/02/2023
10885,145823,Cliente no satisfecho,N/A
10886,146568,Error despacho,N/A
10887,12182,Cliente no satisfecho,2024-02-21
10888,222301,Cliente no satisfecho,N/A
10889,50959,Error despacho,05-12-2024
10890,149575,Cambio de talla,2023/11/17 08:15:56
10891,228861,Cliente no satisfecho,N/A
10892,328820,Cambio de talla,28/07/2024
10893,148442,N/A,25/07/2024
10894,184245,Error despacho,21/07/2023
10895,191640,N/A,N/A
10896,323214,N/A,2023-11-14
10897,150761,N/A,2023-12-13
10898,173654,N/A,12/07/2024
10899,325391,Cliente no satisfecho,2023/03/31 15:34:56
10900,172175,Error despacho,2024-08-19
10901,308609,Cliente no satisfecho,N/A
10902,204884,Defecto,2023/06/12 11:58:22
10903,36086,,2023-10-19
10904,4506,Cliente no satisfecho,N/A
10905,28361,Cliente no satisfecho,2024-06-23
10906,272181,Error despacho,01-14-2024
10907,287102,Error despacho,N/A
10908,169162,Cliente no satisfecho,2024/05/17 12:09:12
10909,300214,Cambio de talla,06-21-2024
10910,16235,Cambio de talla,2023/08/01 06:50:51
10911,83537,N/A,N/A
10912,336119,Error despacho,05-06-2023
10913,57495,Error despacho,23/04/2024
10914,112158,N/A,N/A
10915,189590,Defecto,2024/01/04 04:45:02
10916,152064,Cambio de talla,N/A
10917,175224,Defecto,25/08/2023
10918,89050,Cambio de talla,2023-04-23
10919,63869,N/A,2023/09/26 01:42:41
10920,108275,Cambio de talla,2024-04-06
10921,132896,Cambio de talla,2024-02-12
10922,18735,Cambio de talla,N/A
10923,325371,N/A,N/A
10924,321162,Error despacho,27/11/2023
10925,268986,Cliente no satisfecho,N/A
10926,115640,Cambio de talla,2024-03-21
10927,170977,,2024-01-27
10928,46064,Defecto,08-08-2024
10929,256961,Error despacho,2024-03-06
10930,215377,N/A,2024/08/05 01:11:51
10931,140433,Defecto,06-07-2023
10932,105315,Cliente no satisfecho,2024/07/19 07:30:15
10933,186363,Defecto,20/08/2024
10934,33436,Cliente no satisfecho,2023/02/27 09:18:56
10935,195554,N/A,N/A
10936,223125,N/A,N/A
10937,335420,Error despacho,08-06-2023
10938,126410,Cambio de talla,18/05/2023
10939,30054,N/A,2024/02/04 05:12:40
10940,265062,Cliente no satisfecho,N/A
10941,321830,N/A,2024/03/07 17:38:53
10942,280228,N/A,05-30-2024
10943,53569,Cliente no satisfecho,N/A
10944,312943,Cambio de talla,2023/01/22 17:23:57
10945,145810,N/A,02-04-2023
10946,303909,Cliente no satisfecho,14/07/2023
10947,223250,Cliente no satisfecho,10-11-2023
10948,267495,Cambio de talla,21/05/2024
10949,256620,Cliente no satisfecho,08-15-2023
10950,273527,Defecto,02/09/2024
10951,243881,Cambio de talla,2023/12/02 14:03:28
10952,190205,Defecto,2024-09-10
10953,71792,Error despacho,N/A
10954,196273,Defecto,28/08/2023
10955,301325,Cambio de talla,N/A
10956,25218,Cambio de talla,03-11-2024
10957,125845,Defecto,N/A
10958,119242,Error despacho,16/06/2024
10959,211780,Error despacho,N/A
10960,232094,N/A,13/05/2024
10961,231135,Cliente no satisfecho,25/07/2023
10962,22639,Error despacho,14/01/2024
10963,151128,Cliente no satisfecho,21/04/2024
10964,49401,Cambio de talla,N/A
10965,8934,Cliente no satisfecho,N/A
10966,17815,Error despacho,05-07-2024
10967,118706,Error despacho,2023/12/05 20:15:48
10968,225144,Cambio de talla,2023-06-25
10969,17321,,N/A
10970,48289,Error despacho,2024-07-13
10971,307596,Defecto,2023-09-02
10972,13585,Error despacho,04-04-2023
10973,299269,Defecto,12/04/2024
10974,331881,Cambio de talla,2024-07-10
10975,36438,Error despacho,11-04-2023
10976,95024,Error despacho,2024-06-23
10977,229610,Cliente no satisfecho,2023-10-29
10978,215246,Cliente no satisfecho,01-09-2023
10979,166843,N/A,2024-03-27
10980,162812,Cambio de talla,07/09/2024
10981,328205,Cambio de talla,28/06/2024
10982,161738,Defecto,09-17-2023
10983,168145,Defecto,02/05/2024
10984,242375,Cambio de talla,06-05-2023
10985,77779,Defecto,05-09-2024
10986,158021,N/A,04-17-2024
10987,135239,Cambio de talla,08/09/2024
10988,313136,Error despacho,2023-03-25
10989,321118,N/A,17/03/2024
10990,310874,N/A,N/A
10991,319333,N/A,12-18-2023
10992,52262,Error despacho,18/07/2023
10993,65893,Error despacho,2023-05-10
10994,60763,N/A,04/07/2023
10995,256466,N/A,N/A
10996,151475,Cambio de talla,07/04/2023
10997,310039,Defecto,29/05/2023
10998,73282,Error despacho,N/A
10999,247033,N/A,02/08/2023
11000,327105,Cambio de talla,N/A
11001,167511,,16/03/2024
11002,85603,Error despacho,2023/10/24 10:58:21
11003,159607,Cambio de talla,2023/07/22 10:31:59
11004,333637,,N/A
11005,73037,Cambio de talla,2024-05-03
11006,124914,Cambio de talla,2024-06-21
11007,151692,Defecto,08-01-2023
11008,184719,,12/06/2024
11009,161594,Cambio de talla,08-12-2024
11010,189215,Error despacho,08-17-2024
11011,293238,Error despacho,N/A
11012,67472,N/A,20/03/2024
11013,210795,N/A,31/08/2023
11014,67803,Cliente no satisfecho,2024-08-21
11015,133116,Cliente no satisfecho,2024/05/22 22:44:56
11016,175158,Defecto,2024-04-24
11017,316178,Cambio de talla,2023-04-24
11018,294222,Error despacho,2024/01/03 22:29:28
11019,179765,Defecto,05-03-2023
11020,67706,Cambio de talla,23/07/2024
11021,26668,Cambio de talla,2024-03-07
11022,235896,N/A,2024-04-27
11023,211315,N/A,2024/08/14 21:57:50
11024,287456,N/A,N/A
11025,96893,Defecto,2024/05/19 11:40:42
11026,128874,Cambio de talla,N/A
11027,332968,Cliente no satisfecho,2024-03-03
11028,68768,Cambio de talla,N/A
11029,110175,Defecto,2023/07/06 04:09:11
11030,286781,Cliente no satisfecho,2023/12/21 12:45:00
11031,172157,Defecto,14/11/2023
11032,257065,N/A,11/07/2024
11033,126163,N/A,2024-03-30
11034,209329,Cambio de talla,2023/07/22 13:29:49
11035,259877,Cliente no satisfecho,2023/12/15 09:34:15
11036,34426,Cambio de talla,2024-05-08
11037,270256,Cambio de talla,07-23-2023
11038,26611,Defecto,01/07/2023
11039,133706,N/A,27/02/2024
11040,334510,Defecto,N/A
11041,12671,N/A,2023/04/04 09:35:43
11042,77346,Cambio de talla,N/A
11043,332476,N/A,2023-10-30
11044,166830,Defecto,2024/03/13 13:38:53
11045,38865,Error despacho,05/07/2023
11046,266877,Cliente no satisfecho,N/A
11047,302363,N/A,2024/07/30 17:50:33
11048,37647,Cambio de talla,N/A
11049,234698,Cambio de talla,2024/07/09 17:18:42
11050,231264,Cambio de talla,08-01-2024
11051,263945,Error despacho,N/A
11052,196700,Cliente no satisfecho,2023/07/07 21:59:27
11053,109302,Cambio de talla,2024-08-23
11054,326247,Cliente no satisfecho,N/A
11055,153940,Error despacho,N/A
11056,205949,Defecto,2023-05-11
11057,73841,Defecto,08-10-2023
11058,46311,Defecto,2023-11-06
11059,139447,Cliente no satisfecho,17/02/2024
11060,80429,Cambio de talla,2023/12/08 13:54:22
11061,163888,N/A,15/02/2024
11062,137829,Cliente no satisfecho,N/A
11063,70288,N/A,05/07/2024
11064,286195,Error despacho,02-03-2023
11065,31476,Cliente no satisfecho,N/A
11066,201319,Error despacho,N/A
11067,105107,Cliente no satisfecho,09-14-2024
11068,176925,N/A,06/08/2024
11069,91882,N/A,08-06-2023
11070,251721,Cliente no satisfecho,N/A
11071,330703,Error despacho,N/A
11072,87953,Error despacho,16/08/2024
11073,46426,Cliente no satisfecho,2023/12/18 22:21:08
11074,159492,Error despacho,2023-04-22
11075,123570,Cambio de talla,N/A
11076,278474,Defecto,N/A
11077,160061,Cambio de talla,2023/11/07 12:59:54
11078,88614,Cliente no satisfecho,2024/09/16 08:54:32
11079,58592,Error despacho,N/A
11080,70439,Defecto,03-11-2023
11081,126775,N/A,2024-05-01
11082,190272,Defecto,N/A
11083,101232,Cambio de talla,2024/04/27 00:41:16
11084,175060,Error despacho,2023/06/17 05:45:00
11085,255141,N/A,2024/02/29 02:41:12
11086,244341,Cliente no satisfecho,2023-06-08
11087,2730,Cambio de talla,2024/01/20 19:00:11
11088,73378,Cliente no satisfecho,2023-10-30
11089,184698,Cambio de talla,N/A
11090,322657,Cliente no satisfecho,2023-05-15
11091,83895,Defecto,16/08/2023
11092,101340,Cambio de talla,10/02/2023
11093,80834,Error despacho,10/04/2023
11094,234865,Defecto,01/02/2024
11095,304289,Cliente no satisfecho,2024/07/22 22:50:56
11096,283987,Cliente no satisfecho,03/07/2023
11097,254275,Cambio de talla,11-24-2023
11098,216856,N/A,2023/11/02 14:08:01
11099,63043,Cambio de talla,N/A
11100,104623,Error despacho,2023/04/19 12:44:06
11101,336056,Cliente no satisfecho,2023-07-30
11102,335718,Cliente no satisfecho,2023/05/29 04:39:16
11103,45207,Error despacho,2024-02-22
11104,51559,Cliente no satisfecho,05-21-2023
11105,139600,Error despacho,08-10-2024
11106,65337,Error despacho,2024-01-23
11107,90685,Defecto,2023-08-05
11108,23705,N/A,2024/02/13 01:53:00
11109,317221,Defecto,2023-01-25
11110,140984,Error despacho,02-22-2024
11111,230273,Cambio de talla,2023/01/10 22:57:46
11112,202447,Cliente no satisfecho,20/06/2024
11113,308705,Error despacho,2023/01/30 14:02:52
11114,302529,N/A,16/01/2024
11115,196394,N/A,24/06/2024
11116,167104,N/A,2023-11-17
11117,333363,Cambio de talla,02-19-2023
11118,52583,Error despacho,10/11/2023
11119,102079,Cambio de talla,21/10/2023
11120,216081,Error despacho,2023/12/13 13:33:55
11121,69172,Error despacho,2023-09-01
11122,165090,Error despacho,02-07-2023
11123,20821,Defecto,17/11/2023
11124,238895,N/A,2024/01/19 19:25:05
11125,240612,Cliente no satisfecho,N/A
11126,279574,Cambio de talla,N/A
11127,306403,N/A,N/A
11128,299789,Error despacho,08-11-2024
11129,135987,Cliente no satisfecho,N/A
11130,297257,N/A,N/A
11131,100480,Error despacho,20/03/2023
11132,285594,Cliente no satisfecho,2023-01-06
11133,190963,Defecto,2023-08-17
11134,174063,Cambio de talla,06-11-2024
11135,188102,Cambio de talla,09-23-2024
11136,155610,Cliente no satisfecho,2023-12-04
11137,188564,Defecto,2023-07-27
11138,140643,Error despacho,23/10/2023
11139,114510,Cambio de talla,2024-08-07
11140,334433,Cliente no satisfecho,05-10-2024
11141,221503,Cambio de talla,03-15-2024
11142,323589,N/A,10-21-2023
11143,338948,Cambio de talla,06-24-2023
11144,147259,Cliente no satisfecho,2023-07-19
11145,264201,,13/07/2024
11146,207348,Defecto,18/11/2023
11147,243861,Cliente no satisfecho,2023-04-21
11148,269032,N/A,09-16-2023
11149,322060,Defecto,2023-05-02
11150,251715,Cliente no satisfecho,N/A
11151,130327,Defecto,13/01/2023
11152,328224,N/A,N/A
11153,320177,Error despacho,25/06/2023
11154,107812,Cliente no satisfecho,06/12/2023
11155,209439,Cambio de talla,2024/07/13 19:04:37
11156,3385,Cambio de talla,2024-07-04
11157,17094,Defecto,2023/04/25 19:56:20
11158,334154,N/A,2023-03-20
11159,135857,N/A,03-02-2023
11160,314932,Cliente no satisfecho,09-26-2024
11161,312832,Cambio de talla,2024-09-26
11162,237571,Cambio de talla,01-23-2024
11163,336610,N/A,16/09/2023
11164,316383,N/A,07-25-2024
11165,251515,Error despacho,N/A
11166,248667,N/A,2024/08/21 02:52:31
11167,160458,Cliente no satisfecho,2024/01/28 22:36:54
11168,176262,Cliente no satisfecho,01-21-2024
11169,278883,Defecto,04-28-2023
11170,215690,Cambio de talla,07-06-2023
11171,95614,N/A,N/A
11172,33449,Cliente no satisfecho,N/A
11173,170102,N/A,N/A
11174,295927,Defecto,N/A
11175,123977,Error despacho,2023-11-27
11176,223230,Cambio de talla,2023/04/21 02:44:18
11177,79376,N/A,2024-03-03
11178,215587,Cliente no satisfecho,2024/04/19 11:24:05
11179,34633,Cambio de talla,2023-02-12
11180,153862,Error despacho,06/09/2024
11181,263484,Cambio de talla,2023-12-23
11182,69140,Cliente no satisfecho,N/A
11183,135126,N/A,04-16-2024
11184,319816,Defecto,N/A
11185,56491,Error despacho,2024-03-10
11186,256706,N/A,2023-05-22
11187,94185,N/A,09/05/2024
11188,107464,Cliente no satisfecho,2023/10/03 22:18:01
11189,40254,N/A,2023/04/27 05:49:04
11190,327638,Cliente no satisfecho,05-12-2024
11191,92327,Error despacho,N/A
11192,27100,N/A,08-28-2023
11193,103273,Defecto,2024/07/15 23:31:03
11194,252622,Defecto,2023/02/15 17:32:39
11195,64186,Cliente no satisfecho,N/A
11196,209310,Error despacho,2023-04-19
11197,109873,Defecto,N/A
11198,3319,Error despacho,04-23-2024
11199,63105,N/A,27/10/2023
11200,300171,Cambio de talla,05-11-2023
11201,190949,N/A,2024-08-24
11202,151799,Defecto,2023-04-17
11203,315222,Cambio de talla,30/05/2023
11204,202555,N/A,2024/06/15 03:01:17
11205,249522,Cliente no satisfecho,2023/02/13 00:34:09
11206,304699,Cliente no satisfecho,N/A
11207,45795,N/A,2023-09-17
11208,149882,Error despacho,2024-02-04
11209,325747,Error despacho,2023-12-11
11210,42594,Cambio de talla,2023/06/03 18:15:37
11211,61268,Defecto,2024/02/10 03:17:20
11212,208565,Error despacho,11/09/2024
11213,231389,Cambio de talla,2023-10-18
11214,128823,Error despacho,08/05/2023
11215,172525,Defecto,09-24-2024
11216,71025,Error despacho,2024/06/18 03:38:16
11217,61435,Error despacho,2023-07-03
11218,9501,Error despacho,2023-10-08
11219,320562,N/A,2024-01-30
11220,26127,N/A,N/A
11221,185597,N/A,2024/08/15 00:02:44
11222,200538,Cliente no satisfecho,23/01/2024
11223,247100,Cambio de talla,08/03/2024
11224,196547,Cambio de talla,2023/12/23 00:04:51
11225,271969,Error despacho,01-12-2024
11226,78542,Error despacho,2024/02/21 15:34:29
11227,82779,Cambio de talla,09-24-2023
11228,9038,Error despacho,N/A
11229,174150,Defecto,2023-10-20
11230,247767,Cliente no satisfecho,06-10-2024
11231,146171,Cliente no satisfecho,30/09/2023
11232,332101,N/A,2023/09/29 04:41:20
11233,260002,N/A,2024-04-07
11234,332000,Defecto,2024/01/01 11:09:31
11235,306951,Cliente no satisfecho,20/04/2024
11236,84222,Error despacho,2024/03/12 03:18:17
11237,244205,Error despacho,09-29-2024
11238,337577,Cliente no satisfecho,01-07-2024
11239,118754,Cliente no satisfecho,2024-05-23
11240,291102,Cliente no satisfecho,08-09-2023
11241,93910,Error despacho,2023-09-15
11242,96801,Defecto,N/A
11243,302049,Error despacho,2024-03-12
11244,83260,,16/03/2024
11245,308484,Error despacho,01/09/2023
11246,201772,Cambio de talla,03-24-2024
11247,228128,Cliente no satisfecho,2024-07-06
11248,219084,N/A,09-25-2023
11249,53472,Cliente no satisfecho,2024-02-24
11250,20395,Cliente no satisfecho,11-26-2023
11251,35776,,06-30-2023
11252,291625,N/A,N/A
11253,204758,Error despacho,01-30-2023
11254,257725,Cliente no satisfecho,2024/09/22 03:30:58
11255,264616,N/A,2023-10-02
11256,172610,Cliente no satisfecho,15/07/2023
11257,60854,Cambio de talla,2024-04-25
11258,278783,N/A,11/03/2024
11259,197542,Cambio de talla,11-05-2023
11260,326989,Defecto,10-12-2023
11261,60646,Cliente no satisfecho,21/04/2024
11262,54830,Cliente no satisfecho,N/A
11263,155492,Error despacho,N/A
11264,63290,Cambio de talla,2023/08/20 02:29:16
11265,139379,Cliente no satisfecho,2024-01-25
11266,214020,Cambio de talla,2023/01/11 17:55:15
11267,153794,Defecto,N/A
11268,48410,Defecto,11-30-2023
11269,21597,Error despacho,N/A
11270,96201,Cliente no satisfecho,N/A
11271,121900,Defecto,N/A
11272,29225,Defecto,2024-06-13
11273,331973,Cambio de talla,2024/04/26 14:58:34
11274,122001,Error despacho,N/A
11275,297461,Cambio de talla,2024/07/30 00:52:14
